city,state,coast,title,price,link,room_type,max_guests,num_rooms,num_beds,num_baths,rating,reviews,rating_Cleanliness,rating_Accuracy,rating_Communication,rating_Location,rating_Check-in,rating_Value,superhost,house_rules,num_of_amenities,available_amenities
Manchester,New Hampshire,North,Cozy Solar-Powered North End Queen Bedroom,"$58 
night
$58 per night",https://www.airbnb.com/rooms/50806862?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-02&check_out=2023-05-07&previous_page_section_name=1000&federated_search_id=c0621695-ff0b-4fb4-8bc7-dae03413bdff,Private room in Manchester,2,1,1,1.0,4.90 ,101,5.0,5.0,4.9,5.0,5.0,4.9,Superhost,"['', '', '', 'Checkout before 11:00 AM', 'No parties or events', 'No smoking']",48,"['Kitchen', 'Fast wifi – 130 Mbps', 'Dedicated workspace', 'Free parking on premises', '32"" HDTV with Roku']"
Manchester,New Hampshire,North,Your Home away from Home,"$150 
night
$150 per night",https://www.airbnb.com/rooms/866499815416475352?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=c0621695-ff0b-4fb4-8bc7-dae03413bdff,Home in Manchester,4,2,2,1.0,5.0 ,3,5.0,5.0,5.0,5.0,5.0,4.7,-,"['4 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 10:00 AM', 'Quiet hours', 'Self check-in with smart lock', 'Commercial photography allowed', 'No parties or events', 'No smoking']",44,"['Garden view', 'Kitchen', 'Wifi', 'Free parking on premises', 'HDTV with Disney+, Netflix']"
Manchester,New Hampshire,North,"67 #5 · ""Barn Chic"" Room - Short & Long Term","$53 
night
$53 per night",https://www.airbnb.com/rooms/20540712?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-06&check_out=2023-05-11&previous_page_section_name=1000&federated_search_id=c0621695-ff0b-4fb4-8bc7-dae03413bdff,Private room in Manchester,1,1,1,2.0,4.86 ,77,4.7,4.9,5.0,4.9,5.0,4.9,Superhost,"['1 guest maximum', 'No pets', 'Check-in after 2:00 PM', 'Checkout before 11:00 AM', 'Self check-in with keypad', 'No parties or events', 'No smoking']",36,"['Kitchen', 'Fast wifi – 189 Mbps', 'Dedicated workspace', 'Free parking on premises', '55"" HDTV with Roku']"
Manchester,New Hampshire,North,Large with private entrance & a mile from downtown,"$71 
$64 
night
$64 per night, originally $71",https://www.airbnb.com/rooms/20154859?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-06-23&check_out=2023-06-30&previous_page_section_name=1000&federated_search_id=c0621695-ff0b-4fb4-8bc7-dae03413bdff,Guest suite in Manchester,2,1,1,1.0,4.97 ,187,5.0,5.0,5.0,5.0,5.0,5.0,Superhost,"['2 guests maximum', 'No pets', 'Check-in after 4:00 PM', 'Checkout before 11:00 AM', 'Self check-in with keypad', 'No parties or events', 'No smoking']",49,"['Kitchen', 'Fast wifi – 174 Mbps', 'Dedicated workspace', 'Free parking on premises', '32"" HDTV with Amazon Prime Video, Hulu, Netflix']"
Manchester,New Hampshire,North,Lovely 1-Bedroom cottage near St. A's free parking,"$129 
night
$129 per night",https://www.airbnb.com/rooms/559351716734146677?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=c0621695-ff0b-4fb4-8bc7-dae03413bdff,Apartment in Manchester,2,1,1,15.0,4.84 ,32,4.9,4.9,4.9,4.9,4.9,4.9,Superhost,"['2 guests maximum', 'No pets', 'Check-in after 4:00 PM', 'Checkout before 12:00 PM', 'Self check-in with lockbox', 'No parties or events', 'No smoking']",36,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Washer']"
Manchester,New Hampshire,North,Comfortable 2-Bedroom Condo for Families,"$88 
night
$88 per night",https://www.airbnb.com/rooms/736814336135271696?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-08-28&check_out=2023-09-02&previous_page_section_name=1000&federated_search_id=c0621695-ff0b-4fb4-8bc7-dae03413bdff,Condo in Manchester,3,2,2,1.0,4.50 ,6,4.8,4.5,4.7,4.8,4.8,4.5,-,"['3 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 12:00 PM', 'Self check-in with lockbox', 'No parties or events', 'Smoking is allowed']",56,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'HDTV']"
Manchester,New Hampshire,North,BRAND NEW Home in Manchester,"$225 
night
$225 per night",https://www.airbnb.com/rooms/852204809512053314?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=c0621695-ff0b-4fb4-8bc7-dae03413bdff,Home in Manchester,6,3,4,15.0,-,-,-,-,-,-,-,-,-,"['6 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 11:00 AM', 'Quiet hours', 'Self check-in with keypad', 'No commercial photography', 'No parties or events', 'No smoking']",41,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV']"
Manchester,New Hampshire,North,Spacious 3Bed 2Bath <1mi from Hwy and Downtown,"$279 
$148 
night
$148 per night, originally $279",https://www.airbnb.com/rooms/708644566552067034?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=c0621695-ff0b-4fb4-8bc7-dae03413bdff,Apartment in Manchester,10,3,3,2.0,5.0 ,24,5.0,5.0,5.0,4.9,5.0,5.0,Superhost,"['10 guests maximum', 'No pets', 'Check-in after 4:00 PM', 'Checkout before 11:00 AM', 'No parties or events', 'No smoking']",62,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV']"
Manchester,New Hampshire,North,Quiet house mins away from the Airport and Hwy 93,"$107 
night
$107 per night",https://www.airbnb.com/rooms/41720646?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-08&check_out=2023-05-13&previous_page_section_name=1000&federated_search_id=cd553494-125d-4c8f-b639-a88724cebcae,Home in Londonderry,4,2,2,15.0,4.73 ,66,4.7,4.9,4.8,5.0,4.9,4.7,Superhost,"['4 guests maximum', 'Pets allowed', 'Check-in after 3:00 PM', 'Checkout before 11:00 AM', 'Self check-in with smart lock', 'No parties or events', 'No smoking']",34,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'TV']"
Manchester,New Hampshire,North,Manchester’s home away from home,"$170 
night
$170 per night",https://www.airbnb.com/rooms/52876466?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-01&check_out=2023-05-06&previous_page_section_name=1000&federated_search_id=cd553494-125d-4c8f-b639-a88724cebcae,Home in Manchester,7,3,3,15.0,5.0 ,42,5.0,5.0,5.0,5.0,5.0,5.0,Superhost,"['7 guests maximum', 'Pets allowed', 'Check-in after 4:00 PM', 'Checkout before 11:00 AM', 'No parties or events', 'No smoking']",33,"['Kitchen', 'Fast wifi – 623 Mbps', 'Free parking on premises', 'Pets allowed', 'TV']"
Manchester,New Hampshire,North,Adorable 1-bedroom in Manchester,"$90 
$77 
night
$77 per night, originally $90",https://www.airbnb.com/rooms/744088289739303149?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-01&check_out=2023-05-06&previous_page_section_name=1000&federated_search_id=cd553494-125d-4c8f-b639-a88724cebcae,Private room in Manchester,2,1,1,1.0,4.70 ,10,4.8,4.8,5.0,4.8,4.7,4.5,-,"['2 guests maximum', 'No pets', 'Check-in: 3:00 PM - 5:00 PM', 'Checkout before 11:00 AM']",28,"['Beach access', 'Fast wifi – 432 Mbps', 'Dedicated workspace', 'TV with Amazon Prime Video', 'Window AC unit']"
Manchester,New Hampshire,North,Galactic Getaway [Close to downtown],"$88 
night
$88 per night",https://www.airbnb.com/rooms/49502665?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-08&check_out=2023-05-13&previous_page_section_name=1000&federated_search_id=cd553494-125d-4c8f-b639-a88724cebcae,Apartment in Manchester,2,1,1,0.0,4.87 ,68,4.9,4.9,4.9,4.7,4.9,4.9,Superhost,"['2 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 10:00 AM', 'Quiet hours', 'Self check-in with lockbox', 'No parties or events', 'No smoking']",50,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', '32"" HDTV with Roku']"
Manchester,New Hampshire,North,Life From Above [Close to Downtown],"$95 
night
$95 per night",https://www.airbnb.com/rooms/49634522?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-22&check_out=2023-05-27&previous_page_section_name=1000&federated_search_id=cd553494-125d-4c8f-b639-a88724cebcae,Apartment in Manchester,2,1,1,0.0,4.84 ,64,4.9,4.9,4.8,4.9,4.9,4.8,Superhost,"['2 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 10:00 AM', 'Quiet hours', 'Self check-in with lockbox', 'No parties or events', 'No smoking']",52,"['City skyline view', 'Garden view', 'Kitchen', 'Wifi', 'Dedicated workspace']"
Manchester,New Hampshire,North,Lovely 1-bedroom unit with free parking!,"$103 
$92 
night
$92 per night, originally $103",https://www.airbnb.com/rooms/678844062273504852?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-09&check_out=2023-05-14&previous_page_section_name=1000&federated_search_id=cd553494-125d-4c8f-b639-a88724cebcae,Apartment in Hooksett,4,1,1,1.0,4.58 ,19,4.7,4.6,4.7,4.8,4.8,4.7,-,"['4 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 11:00 AM', 'Self check-in with keypad', 'No parties or events', 'No smoking']",40,"['Kitchen', 'Wifi', 'Free driveway parking on premises – 2 spaces', '50"" HDTV', 'Paid washer – In building']"
Manchester,New Hampshire,North,Beautiful downtown retreat!,"$100 
night
$100 per night",https://www.airbnb.com/rooms/858576507712080422?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-01&check_out=2023-05-06&previous_page_section_name=1000&federated_search_id=cd553494-125d-4c8f-b639-a88724cebcae,Apartment in Manchester,2,1,1,1.0,-,-,-,-,-,-,-,-,-,"['2 guests maximum', 'Check-in after 10:00 AM', 'Quiet hours', 'No commercial photography', 'No parties or events', 'No smoking']",11,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV']"
Manchester,New Hampshire,North,Cozy Cottage Second Flr Apt- 2 Bedroom Apartment,"$105 
night
$105 per night",https://www.airbnb.com/rooms/45089793?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-05&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=cd553494-125d-4c8f-b639-a88724cebcae,Apartment in Manchester,4,2,2,1.0,4.91 ,33,4.9,5.0,5.0,4.9,4.9,5.0,Superhost,"['', '', '', 'Checkout before 11:00 AM', 'Self check-in with lockbox', 'No parties or events', 'No smoking']",40,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', '45"" HDTV with Amazon Prime Video, Netflix, Roku']"
Manchester,New Hampshire,North,Historic French-Canadian Quarter Home - 2nd Floor,"$169 
$118 
night
$118 per night, originally $169",https://www.airbnb.com/rooms/53029683?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-02&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=cd553494-125d-4c8f-b639-a88724cebcae,Apartment in Manchester,5,3,3,1.0,4.89 ,36,4.9,4.9,5.0,4.8,5.0,4.9,Superhost,"['5 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 11:00 AM', 'Self check-in with keypad', 'No parties or events', 'No smoking']",45,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV']"
Manchester,New Hampshire,North,Private and Cozy Condo with the River View,"$175 
$156 
night
$156 per night, originally $175",https://www.airbnb.com/rooms/47962516?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-04&check_out=2023-05-09&previous_page_section_name=1000&federated_search_id=cd553494-125d-4c8f-b639-a88724cebcae,Guest suite in Manchester,2,1,1,1.0,4.98 ,40,5.0,5.0,5.0,4.9,5.0,5.0,Superhost,"['2 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 11:00 AM', 'Self check-in with keypad', 'No parties or events', 'No smoking']",59,"['River view', 'Garden view', 'Waterfront', 'Kitchen', 'Wifi']"
Manchester,New Hampshire,North,"Beautiful room in Kennard House Manchester, NH","$63 
night
$63 per night",https://www.airbnb.com/rooms/37700266?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-04&check_out=2023-05-09&previous_page_section_name=1000&federated_search_id=cd553494-125d-4c8f-b639-a88724cebcae,Private room in Manchester,2,1,1,1.0,5.0 ,14,4.9,5.0,5.0,5.0,5.0,5.0,-,"['', '', '', 'Checkout before 11:00 AM', 'No parties or events', 'No smoking']",38,"['Fast wifi – 72 Mbps', 'Dedicated workspace', 'Free parking on premises', '32"" TV', 'Portable air conditioning']"
Manchester,New Hampshire,North,"Cozy Bedroom with access to shared Kitchen, Bath","$50 
night
$50 per night",https://www.airbnb.com/rooms/800937694679366382?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-15&check_out=2023-05-20&previous_page_section_name=1000&federated_search_id=cd553494-125d-4c8f-b639-a88724cebcae,Private room in Manchester,2,1,1,15.0,4.77 ,13,4.7,4.6,4.9,4.8,5.0,4.8,-,"['2 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 11:00 AM', 'Quiet hours', 'No commercial photography', 'No parties or events', 'No smoking']",13,"['Kitchen', 'Fast wifi – 90 Mbps', 'Free parking on premises', 'Washer', 'Free dryer – In building', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm']"
Manchester,New Hampshire,North,"A Private Room Great for Nurses/Professionals, etc","$48 
night
$48 per night",https://www.airbnb.com/rooms/6088487?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-08-31&check_out=2023-09-07&previous_page_section_name=1000&federated_search_id=cd553494-125d-4c8f-b639-a88724cebcae,Private room in Manchester,2,1,1,1.0,4.72 ,39,4.8,4.9,4.8,4.5,4.8,4.9,Superhost,"['2 guests maximum', 'No pets', 'Check-in after 2:00 PM', 'Checkout before 10:00 AM', 'Self check-in with lockbox', 'No parties or events', 'No smoking']",37,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free street parking', '55"" TV with Disney+, Netflix']"
Manchester,New Hampshire,North,"Historic Colonial Downtown, Room #3","$37 
$34 
night
$34 per night, originally $37",https://www.airbnb.com/rooms/46395130?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=cd553494-125d-4c8f-b639-a88724cebcae,Private room in Concord,1,1,1,1.0,4.89 ,74,5.0,5.0,4.9,4.9,5.0,4.9,Superhost,"['', '', '', 'Checkout before 11:00 AM', 'Quiet hours', 'Self check-in with keypad', 'No commercial photography', 'No parties or events', 'No smoking']",46,"['Fast wifi – 283 Mbps', 'Dedicated workspace', 'Free street parking', 'Pets allowed', '32"" HDTV with Fire TV']"
Manchester,New Hampshire,North,Entire 2 bdrm Apt. 5 mins from Elm (has King Bed),"$145 
$130 
night
$130 per night, originally $145",https://www.airbnb.com/rooms/46725977?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-06&check_out=2023-05-11&previous_page_section_name=1000&federated_search_id=cd553494-125d-4c8f-b639-a88724cebcae,Apartment in Manchester,6,2,4,1.0,4.89 ,44,4.9,4.9,5.0,4.7,4.9,4.7,Superhost,"['6 guests maximum', 'No pets', 'Check-in after 6:00 PM', 'Checkout before 10:00 AM', 'Quiet hours', 'Self check-in with lockbox', 'No parties or events', 'No smoking']",54,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free street parking', '32"" HDTV']"
Manchester,New Hampshire,North,Safe/quiet neighborhood. private driveway,"$151 
night
$151 per night",https://www.airbnb.com/rooms/41935343?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-22&check_out=2023-05-27&previous_page_section_name=1000&federated_search_id=cd553494-125d-4c8f-b639-a88724cebcae,Home in Manchester,12,4,5,2.0,4.92 ,114,4.7,5.0,5.0,4.9,5.0,4.9,Superhost,"['12 guests maximum', 'Pets allowed', 'Check-in after 3:00 PM', 'Checkout before 10:00 AM', 'Quiet hours', 'Self check-in with lockbox', 'No commercial photography', 'No parties or events', 'No smoking']",40,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'HDTV with standard cable, Roku']"
Manchester,New Hampshire,North,Bright Downtown Corner Room | MHT Oasis #3,"$63 
night
$63 per night",https://www.airbnb.com/rooms/31332055?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-02&check_out=2023-05-07&previous_page_section_name=1000&federated_search_id=cd553494-125d-4c8f-b639-a88724cebcae,Private room in Manchester,1,1,1,2.0,4.81 ,62,4.9,5.0,5.0,4.9,4.9,4.8,Superhost,"['', '', '', 'Checkout before 11:00 AM', 'Self check-in with keypad', 'No parties or events', 'No smoking']",36,"['Kitchen', 'Fast wifi – 153 Mbps', 'Dedicated workspace', 'Free parking on premises', '55"" HDTV with Amazon Prime Video, Disney+, HBO Max, Hulu, Netflix, Roku']"
Manchester,New Hampshire,North,New England home by the river,"$81 
night
$81 per night",https://www.airbnb.com/rooms/3831656?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-13&previous_page_section_name=1000&federated_search_id=cd553494-125d-4c8f-b639-a88724cebcae,Private room in Hooksett,4,1,3,1.0,4.80 ,149,4.8,4.9,4.9,4.9,5.0,4.9,Superhost,"['4 guests maximum', 'Pets allowed', 'Check-in after 2:00 PM', 'Checkout before 10:00 AM', 'No parties or events', 'No smoking']",44,"['River view', 'Kitchen', 'Wifi', 'Free driveway parking on premises – 1 space', 'Pets allowed']"
Manchester,New Hampshire,North,Homestead III,"$116 
night
$116 per night",https://www.airbnb.com/rooms/671245308778181210?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-21&check_out=2023-05-26&previous_page_section_name=1000&federated_search_id=ae7a391c-6f39-4afc-bb8b-6df6a355f136,Home in Manchester,6,3,3,1.0,4.61 ,31,4.4,4.8,4.9,4.8,5.0,4.7,-,"['6 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 11:00 AM', 'Self check-in with keypad', 'No parties or events', 'No smoking']",33,"['Kitchen', 'Fast wifi – 357 Mbps', 'Dedicated workspace', 'Free parking on premises', '43"" HDTV with Netflix']"
Manchester,New Hampshire,North,Adorable guest suite in Amherst Historic District,"$60 
night
$60 per night",https://www.airbnb.com/rooms/558565740975786488?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=ae7a391c-6f39-4afc-bb8b-6df6a355f136,Private room in Amherst,3,1,1,15.0,4.86 ,51,4.9,4.9,4.9,4.8,4.9,4.9,Superhost,"['3 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 11:00 AM', 'Self check-in with lockbox', 'No parties or events', 'No smoking']",51,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises – 2 spaces', 'TV with Chromecast', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm']"
Manchester,New Hampshire,North,"Great location; near SNHU, Manchester & Concord","$60 
night
$60 per night",https://www.airbnb.com/rooms/38118688?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=ae7a391c-6f39-4afc-bb8b-6df6a355f136,Private room in Hooksett,2,1,1,1.0,4.95 ,109,5.0,5.0,5.0,4.9,5.0,4.9,-,"['2 guests maximum', 'No pets', 'Check-in: 1:00 PM - 5:00 PM', 'Checkout before 11:00 AM', 'No parties or events', 'No smoking']",46,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Air conditioning']"
