city,state,coast,title,price,link,room_type,max_guests,num_rooms,num_beds,num_baths,rating,reviews,rating_Cleanliness,rating_Accuracy,rating_Communication,rating_Location,rating_Check-in,rating_Value,superhost,house_rules,num_of_amenities,available_amenities
Norfolk,Virginia,East,Cozy OV Cottage Near Beach & Navy Base,"$114 
night
$114 per night",https://www.airbnb.com/rooms/867616390735695900?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-16&check_out=2023-05-23&previous_page_section_name=1000&federated_search_id=6c1c2a5e-a644-4c06-9813-7d28af2edf2e,Home in Norfolk,4,2,3,1.0,-,-,-,-,-,-,-,-,-,"['4 guests maximum', 'Pets allowed', 'Check-in: 3:00 PM - 12:00 AM', 'Checkout before 11:00 AM', 'Quiet hours', 'Self check-in with keypad', 'No commercial photography', 'No parties or events', 'No smoking']",50,"['Lake view', 'Beach access', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm']"
Norfolk,Virginia,East,Getaway on the Bay,"$150 
night
$150 per night",https://www.airbnb.com/rooms/801635557798970732?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-26&check_out=2023-05-31&previous_page_section_name=1000&federated_search_id=6c1c2a5e-a644-4c06-9813-7d28af2edf2e,Apartment in Norfolk,4,2,2,15.0,5.0 ,8,5.0,5.0,5.0,4.8,4.8,5.0,-,"['4 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 11:00 AM', 'Self check-in with lockbox', 'No commercial photography', 'No parties or events', 'No smoking']",23,"['Bay view', 'Beach access', 'Kitchen', 'Wifi', 'Dedicated workspace']"
Norfolk,Virginia,East,"✫Cozy King BR | Luxury Style, Comfy Home, NO FEES✫","$108 
$54 
night
$54 per night, originally $108",https://www.airbnb.com/rooms/51206348?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-21&check_out=2023-05-26&previous_page_section_name=1000&federated_search_id=6c1c2a5e-a644-4c06-9813-7d28af2edf2e,Private room in Norfolk,2,1,1,1.0,4.63 ,120,4.6,4.8,4.8,4.8,4.9,4.8,-,"['2 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 10:00 AM', 'Self check-in with smart lock', 'No parties or events', 'No smoking']",53,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV']"
Norfolk,Virginia,East,Beachfront Home near Virginia Beach,"$175 
$140 
night
$140 per night, originally $175",https://www.airbnb.com/rooms/878977340621813388?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-02&check_out=2023-05-07&previous_page_section_name=1000&federated_search_id=6c1c2a5e-a644-4c06-9813-7d28af2edf2e,Home in Norfolk,6,3,3,25.0,-,-,-,-,-,-,-,-,-,"['6 guests maximum', 'No pets', 'Check-in: 2:00 PM - 4:00 PM', 'Checkout before 11:00 AM', 'Quiet hours', 'Self check-in with keypad', 'No commercial photography', 'No smoking']",56,"['Beach access', 'Kitchen', 'Wifi', 'Free parking on premises', 'TV']"
Norfolk,Virginia,East,Cozy 3 Bedroom Home w/ Outdoor BBQ & Lounge,"$49 
night
$49 per night",https://www.airbnb.com/rooms/722708648213911371?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-14&check_out=2023-05-19&previous_page_section_name=1000&federated_search_id=6c1c2a5e-a644-4c06-9813-7d28af2edf2e,Home in Norfolk,6,3,3,15.0,4.42 ,24,4.8,4.4,4.9,4.3,4.8,4.6,-,"['6 guests maximum', 'Pets allowed', 'Check-in after 4:00 PM', 'Checkout before 10:00 AM', 'Self check-in with keypad', 'No parties or events', 'No smoking']",51,"['City skyline view', 'River view', 'Kitchen', 'Wifi', 'Dedicated workspace']"
Norfolk,Virginia,East,Spacious 3 bedroom townhome with fireplace,"$81 
night
$81 per night",https://www.airbnb.com/rooms/667424166549636162?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=6c1c2a5e-a644-4c06-9813-7d28af2edf2e,Townhouse in Virginia Beach,4,3,2,25.0,4.33 ,9,3.9,4.6,5.0,4.7,5.0,4.7,-,"['4 guests maximum', 'Flexible check-in', 'Checkout before 12:00 PM']",33,"['Kitchen', 'Wifi', 'Free parking on premises', 'Shared outdoor pool - available seasonally, open specific hours', 'HDTV with Fire TV, Roku, Netflix', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm']"
Norfolk,Virginia,East,King Bed Fast WIFI - Work Space - QUIET,"$156 
$118 
night
$118 per night, originally $156",https://www.airbnb.com/rooms/50848670?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=6c1c2a5e-a644-4c06-9813-7d28af2edf2e,Apartment in Norfolk,4,2,2,1.0,5.0 ,49,4.9,4.9,5.0,4.8,5.0,4.9,Superhost,"['4 guests maximum', 'No pets', 'Check-in after 4:00 PM', 'Checkout before 10:00 AM', 'Self check-in with smart lock', 'No parties or events', 'No smoking']",52,"['Public or shared beach access', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises – 2 spaces']"
Norfolk,Virginia,East,Relaxing 2BR Unit w/Hugh Balcony | Mins to Beach,"$105 
night
$105 per night",https://www.airbnb.com/rooms/48912727?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-15&check_out=2023-05-22&previous_page_section_name=1000&federated_search_id=c3796fea-10d4-48c7-b585-47b967608c04,Apartment in Norfolk,5,2,3,2.0,4.83 ,6,4.8,4.8,5.0,4.7,5.0,4.8,Superhost,"['5 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 11:00 AM', 'Quiet hours', 'No parties or events', 'No smoking']",37,"['Beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises']"
Norfolk,Virginia,East,Colley Manor - Starboard Suite,"$93 
night
$93 per night",https://www.airbnb.com/rooms/47701367?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=c3796fea-10d4-48c7-b585-47b967608c04,Apartment in Norfolk,4,2,2,1.0,4.79 ,28,4.8,4.9,5.0,4.9,4.9,4.7,-,"['4 guests maximum', 'Pets allowed', 'Check-in after 4:00 PM', 'Checkout before 11:00 AM', 'Self check-in with smart lock', 'No parties or events', 'No smoking']",37,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed']"
Norfolk,Virginia,East,Charming Suite in Historic House!,"$96 
night
$96 per night",https://www.airbnb.com/rooms/27064986?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-08&check_out=2023-05-13&previous_page_section_name=1000&federated_search_id=c3796fea-10d4-48c7-b585-47b967608c04,Private room in Norfolk,2,1,1,1.0,4.96 ,93,5.0,5.0,5.0,5.0,5.0,4.9,Superhost,"['2 guests maximum', 'No pets', 'Check-in: 4:00 PM - 12:00 AM', 'Checkout before 11:00 AM', 'Self check-in with lockbox', 'No parties or events', 'No smoking']",27,"['Wifi', 'Dedicated workspace', 'Free parking on premises', 'Central air conditioning', 'Bathtub']"
Norfolk,Virginia,East,Norfolk oasis in Norfolk Gardens.,"$90 
night
$90 per night",https://www.airbnb.com/rooms/705374895432896242?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-21&check_out=2023-05-26&previous_page_section_name=1000&federated_search_id=c3796fea-10d4-48c7-b585-47b967608c04,Home in Norfolk,5,2,2,1.0,4.91 ,23,5.0,5.0,5.0,4.6,5.0,5.0,-,"['5 guests maximum', 'Pets allowed', 'Check-in after 3:00 PM', 'Checkout before 10:00 AM', 'Self check-in with smart lock', 'No parties or events', 'No smoking']",77,"['Kitchen', 'Fast wifi – 562 Mbps', 'Dedicated workspace', 'Free driveway parking on premises – 1 space', 'Pets allowed']"
Norfolk,Virginia,East,Entire Home/3 Bedrm/2 sofa bed/2 bath/ Beach,"$101 
night
$101 per night",https://www.airbnb.com/rooms/27581439?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-09-03&check_out=2023-09-08&previous_page_section_name=1000&federated_search_id=c3796fea-10d4-48c7-b585-47b967608c04,Home in Norfolk,6,3,5,2.0,5.0 ,12,5.0,5.0,5.0,5.0,5.0,5.0,-,"['', '', '', 'Checkout before 11:00 AM', 'Quiet hours', 'Self check-in with smart lock', 'No commercial photography', 'No parties or events', 'No smoking']",59,"['Kitchen', 'Fast wifi – 196 Mbps', 'Dedicated workspace', 'Free driveway parking on premises – 3 spaces', '75"" HDTV with Amazon Prime Video, Disney+, Hulu, Netflix, Roku', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm']"
Norfolk,Virginia,East,Chrysler House: Queen Brass Bed + Dining Area,"$85 
night
$85 per night",https://www.airbnb.com/rooms/51243365?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-14&check_out=2023-05-19&previous_page_section_name=1000&federated_search_id=c3796fea-10d4-48c7-b585-47b967608c04,Private room in Norfolk,2,1,1,15.0,4.94 ,52,5.0,5.0,4.9,5.0,5.0,4.9,Superhost,"['2 guests maximum', 'No pets', 'Check-in: 3:00 PM - 10:00 PM', 'Checkout before 10:00 AM', 'Self check-in with keypad', 'No parties or events', 'No smoking']",56,"['Canal view', 'City skyline view', 'Public or shared beach access', 'Wifi', 'Dedicated workspace']"
Norfolk,Virginia,East,The SEA-renity II,"$76 
night
$76 per night",https://www.airbnb.com/rooms/26586058?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-29&check_out=2023-06-03&previous_page_section_name=1000&federated_search_id=c3796fea-10d4-48c7-b585-47b967608c04,Apartment in Norfolk,2,1,1,1.0,4.68 ,291,4.7,4.9,4.9,4.8,4.9,4.7,Superhost,"['', '', '', 'Checkout before 11:00 AM', 'Quiet hours', 'Self check-in with keypad', 'No commercial photography', 'No parties or events', 'No smoking']",29,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Air conditioning', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm']"
Norfolk,Virginia,East,Brand new renovated in 2022 BEACHFRONT Home,"$115 
$95 
night
$95 per night, originally $115",https://www.airbnb.com/rooms/51288671?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-08&check_out=2023-05-13&previous_page_section_name=1000&federated_search_id=c3796fea-10d4-48c7-b585-47b967608c04,Apartment in Norfolk,4,1,2,1.0,4.78 ,120,4.7,4.8,4.8,4.7,4.9,4.7,-,"['4 guests maximum', 'Pets allowed', 'Check-in after 4:00 PM', 'Checkout before 10:00 AM', 'Self check-in with keypad', 'No parties or events', 'No smoking']",25,"['Waterfront', 'Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm']"
Norfolk,Virginia,East,The Ocean Breeze Estate - New construction!,"$445 
$356 
night
$356 per night, originally $445",https://www.airbnb.com/rooms/879748228554095041?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=c3796fea-10d4-48c7-b585-47b967608c04,Home in Norfolk,10,4,6,25.0,-,-,-,-,-,-,-,-,-,"['10 guests maximum', 'No pets', 'Check-in after 4:00 PM', 'Checkout before 11:00 AM', 'No commercial photography', 'No parties or events', 'No smoking']",57,"['Bay view', 'Garden view', 'Public or shared beach access', 'Kitchen', 'Wifi']"
Norfolk,Virginia,East,10 mins away from ORF &20 mins from oceanfront,"$134 
night
$134 per night",https://www.airbnb.com/rooms/872437870950675188?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-04&check_out=2023-05-09&previous_page_section_name=1000&federated_search_id=c3796fea-10d4-48c7-b585-47b967608c04,Guesthouse in Norfolk,7,1,1,1.0,-,-,-,-,-,-,-,-,-,"['7 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 11:00 AM', 'Self check-in with smart lock', 'Commercial photography allowed', 'No smoking']",57,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV']"
Norfolk,Virginia,East,"The Rosalie Suite 3, Steps from Norfolks Hospitals","$109 
night
$109 per night",https://www.airbnb.com/rooms/52235681?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=c3796fea-10d4-48c7-b585-47b967608c04,Apartment in Norfolk,2,1,1,1.0,4.82 ,60,4.9,4.9,4.9,4.9,5.0,4.7,Superhost,"['2 guests maximum', 'No pets', 'Check-in after 4:00 PM', 'Checkout before 11:00 AM', 'Quiet hours', 'Self check-in with keypad', 'No commercial photography', 'No parties or events', 'No smoking']",44,"['Kitchen', 'Fast wifi – 400 Mbps', 'Dedicated workspace', 'Free parking on premises – 2 spaces', '55"" HDTV with Fire TV']"
Norfolk,Virginia,East,PRIVATE ROOM near EVMS ODU Ghent Base,"$57 
night
$57 per night",https://www.airbnb.com/rooms/32058723?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-15&check_out=2023-05-20&previous_page_section_name=1000&federated_search_id=c3796fea-10d4-48c7-b585-47b967608c04,Private room in Norfolk,2,1,1,1.0,4.93 ,172,5.0,5.0,4.9,4.9,5.0,4.9,Superhost,"['2 guests maximum', 'No pets', 'Check-in after 6:00 PM', 'Checkout before 2:00 PM', 'Self check-in with keypad', 'No parties or events', 'No smoking']",29,"['Garden view', 'Wifi', 'Free parking on premises', 'TV', 'Free washer']"
Norfolk,Virginia,East,Relaxing on the bay,"$133 
$105 
night
$105 per night, originally $133",https://www.airbnb.com/rooms/52649418?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=c3796fea-10d4-48c7-b585-47b967608c04,Townhouse in Norfolk,0,0,0,0.0,5.0 ,6,,,,,,,Superhost,[],0,"['', '', '', '', '']"
Norfolk,Virginia,East,The Full House,"$110 
night
$110 per night",https://www.airbnb.com/rooms/799144760529788407?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-21&check_out=2023-05-26&previous_page_section_name=1000&federated_search_id=c3796fea-10d4-48c7-b585-47b967608c04,Home in Chesapeake,6,3,3,2.0,4.76 ,17,4.8,5.0,5.0,4.8,4.9,4.9,Superhost,"['6 guests maximum', 'Pets allowed', 'Check-in: 4:00 PM - 8:00 PM', 'Checkout before 11:00 AM', 'Quiet hours', 'Self check-in with smart lock', 'No commercial photography', 'No parties or events', 'No smoking']",46,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'TV']"
Norfolk,Virginia,East,Bay Haven - Linkhorn Suite,"$102 
night
$102 per night",https://www.airbnb.com/rooms/853673557412456068?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-06&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=c3796fea-10d4-48c7-b585-47b967608c04,Apartment in Norfolk,2,1,1,1.0,4.67 ,3,4.7,5.0,4.7,4.7,5.0,4.7,-,"['2 guests maximum', 'Pets allowed', 'Check-in after 4:00 PM', 'Checkout before 11:00 AM', 'Self check-in with smart lock', 'No parties or events', 'No smoking']",36,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed']"
Norfolk,Virginia,East,Lovely Ocean View Cottage,"$111 
night
$111 per night",https://www.airbnb.com/rooms/9856410?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-09-18&check_out=2023-09-23&previous_page_section_name=1000&federated_search_id=c3796fea-10d4-48c7-b585-47b967608c04,Cottage in Norfolk,3,2,2,1.0,4.98 ,234,5.0,5.0,5.0,4.9,5.0,5.0,Superhost,"['3 guests maximum', 'Pets allowed', 'Check-in after 3:00 PM', 'Checkout before 11:00 AM', 'Self check-in with lockbox', 'No parties or events', 'No smoking']",33,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'TV with standard cable']"
Norfolk,Virginia,East,OV Mosaic - Opal Suite,"$147 
$106 
night
$106 per night, originally $147",https://www.airbnb.com/rooms/686938410572264256?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-02&check_out=2023-05-07&previous_page_section_name=1000&federated_search_id=c3796fea-10d4-48c7-b585-47b967608c04,Apartment in Norfolk,2,1,1,1.0,4.67 ,15,4.7,4.8,4.9,4.7,5.0,4.9,-,"['2 guests maximum', 'Pets allowed', 'Check-in after 4:00 PM', 'Checkout before 11:00 AM', 'Self check-in with smart lock', 'No parties or events', 'No smoking']",30,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'TV']"
Norfolk,Virginia,East,OV Mosaic Shark Suite,"$135 
$101 
night
$101 per night, originally $135",https://www.airbnb.com/rooms/563673760609040155?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=c3796fea-10d4-48c7-b585-47b967608c04,Apartment in Norfolk,4,2,2,1.0,4.51 ,53,4.4,4.8,4.6,4.7,4.8,4.5,-,"['4 guests maximum', 'Pets allowed', 'Check-in after 4:00 PM', 'Checkout before 11:00 AM', 'Self check-in with smart lock', 'No parties or events', 'No smoking']",33,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed']"
Norfolk,Virginia,East,Willoughby Beach - Suite A,"$111 
$81 
night
$81 per night, originally $111",https://www.airbnb.com/rooms/41933770?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=9e071e1e-f877-4808-a980-7a768eb81283,Apartment in Norfolk,2,1,1,1.0,4.60 ,96,4.5,4.7,4.9,4.6,4.9,4.5,-,"['2 guests maximum', 'Pets allowed', 'Check-in after 4:00 PM', 'Checkout before 11:00 AM', 'Self check-in with smart lock', 'No parties or events', 'No smoking']",35,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed']"
Norfolk,Virginia,East,WATERFRONT GEM in quiet and safe neighborhood,"$73 
night
$73 per night",https://www.airbnb.com/rooms/49687564?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-06-22&check_out=2023-06-27&previous_page_section_name=1000&federated_search_id=9e071e1e-f877-4808-a980-7a768eb81283,Private room in Norfolk,4,2,2,1.0,4.93 ,106,4.9,5.0,5.0,5.0,5.0,5.0,Superhost,"['4 guests maximum', 'Pets allowed', 'Check-in after 12:00 PM', 'Checkout before 10:00 AM', 'Self check-in with lockbox', 'No parties or events', 'No smoking']",78,"['Canal view', 'River view', 'Waterfront', 'Kitchen', 'Wifi']"
Norfolk,Virginia,East,Spacious 2 bedroom apt in Historic Port Norfolk,"$105 
$75 
night
$75 per night, originally $105",https://www.airbnb.com/rooms/42314825?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-14&check_out=2023-05-19&previous_page_section_name=1000&federated_search_id=9e071e1e-f877-4808-a980-7a768eb81283,Apartment in Portsmouth,5,2,3,1.0,4.85 ,220,4.9,4.9,4.9,4.7,5.0,4.8,Superhost,"['5 guests maximum', 'Pets allowed', 'Check-in after 4:00 PM', 'Checkout before 11:00 AM', 'Self check-in with keypad', 'No parties or events', 'No smoking']",43,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed']"
Norfolk,Virginia,East,Mo's Retreat | CHKD | Sentara | EVMS | Bases | ODU,"$241 
night
$241 per night",https://www.airbnb.com/rooms/863826620816353674?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-08&check_out=2023-05-13&previous_page_section_name=1000&federated_search_id=9e071e1e-f877-4808-a980-7a768eb81283,Home in Norfolk,8,4,5,3.0,-,-,-,-,-,-,-,-,-,"['8 guests maximum', 'No pets', 'Check-in after 4:00 PM', 'Checkout before 11:00 AM', 'Quiet hours', 'Self check-in with smart lock', 'Commercial photography allowed', 'No parties or events', 'No smoking']",58,"['Public or shared beach access', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises']"
Norfolk,Virginia,East,Airy garden cottage with park view,"$90 
night
$90 per night",https://www.airbnb.com/rooms/631280017400818711?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-14&check_out=2023-05-19&previous_page_section_name=1000&federated_search_id=9e071e1e-f877-4808-a980-7a768eb81283,Home in Norfolk,6,3,3,25.0,4.83 ,35,4.9,4.9,4.9,4.8,4.9,4.9,-,"['6 guests maximum', 'Pets allowed', 'Check-in after 3:00 PM', 'Checkout before 11:00 AM', 'Self check-in with keypad', 'No parties or events', 'No smoking']",49,"['Garden view', 'Park view', 'Kitchen', 'Wifi', 'Dedicated workspace']"
Norfolk,Virginia,East,1 BR - Ocean View - Private Full Kitchen/Laundry,"$165 
$142 
night
$142 per night, originally $165",https://www.airbnb.com/rooms/567554167894332576?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-02&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=9e071e1e-f877-4808-a980-7a768eb81283,Home in Norfolk,4,1,2,1.0,4.89 ,74,5.0,5.0,5.0,4.9,5.0,4.8,Superhost,"['4 guests maximum', 'No pets', 'Check-in after 4:00 PM', 'Checkout before 10:00 AM', 'Quiet hours', 'Self check-in with smart lock', 'Commercial photography allowed', 'No parties or events', 'No smoking']",67,"['Bay view', 'Public or shared beach access – Beachfront', 'Kitchen', 'Fast wifi – 459 Mbps', 'Dedicated workspace']"
Norfolk,Virginia,East,Beautiful home near the beach!,"$56 
$45 
night
$45 per night, originally $56",https://www.airbnb.com/rooms/863159511635989324?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-13&check_out=2023-05-18&previous_page_section_name=1000&federated_search_id=9e071e1e-f877-4808-a980-7a768eb81283,Private room in Norfolk,2,1,1,1.0,-,-,-,-,-,-,-,-,-,"['2 guests maximum', 'No pets', 'Check-in after 4:00 PM', 'Checkout before 11:00 AM', 'No commercial photography', 'No smoking']",14,"['Beach access', 'Kitchen', 'Wifi', 'Free parking on premises', 'TV']"
Norfolk,Virginia,East,Cozy modern sleek home near bay,"$131 
night
$131 per night",https://www.airbnb.com/rooms/849595611535389432?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-06-25&check_out=2023-06-30&previous_page_section_name=1000&federated_search_id=9e071e1e-f877-4808-a980-7a768eb81283,Home in Norfolk,5,2,2,1.0,4.89 ,9,4.9,4.8,4.9,4.9,4.8,4.8,-,"['5 guests maximum', 'Pets allowed', 'Check-in: 3:00 PM - 2:00 AM', 'Checkout before 10:00 AM', 'Self check-in with keypad', 'No parties or events', 'No smoking']",44,"['Public or shared beach access', 'Kitchen', 'Fast wifi – 213 Mbps', 'Free parking on premises', 'Pets allowed']"
Norfolk,Virginia,East,The SEA-renity 5,"$80 
night
$80 per night",https://www.airbnb.com/rooms/43517640?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-06-18&check_out=2023-06-23&previous_page_section_name=1000&federated_search_id=9e071e1e-f877-4808-a980-7a768eb81283,Apartment in Norfolk,2,1,1,1.0,4.76 ,219,4.8,4.9,4.9,4.8,4.9,4.8,Superhost,"['2 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 11:00 AM', 'Self check-in with keypad', 'No parties or events', 'No smoking']",36,"['Beach access', 'Kitchen', 'Wifi', 'Free parking on premises', 'TV']"
Norfolk,Virginia,East,Bay Haven - Croatan Suite,"$112 
$94 
night
$94 per night, originally $112",https://www.airbnb.com/rooms/797032442180232905?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=9e071e1e-f877-4808-a980-7a768eb81283,Apartment in Norfolk,2,1,1,1.0,4.50 ,14,4.5,4.8,4.7,4.5,4.9,4.4,-,"['2 guests maximum', 'Pets allowed', 'Check-in after 4:00 PM', 'Checkout before 11:00 AM', 'Self check-in with smart lock', 'No parties or events', 'No smoking']",36,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed']"
Norfolk,Virginia,East,"The Rosalie Suite 1, Steps from Norfolks Hospitals","$104 
night
$104 per night",https://www.airbnb.com/rooms/52236050?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=9e071e1e-f877-4808-a980-7a768eb81283,Apartment in Norfolk,2,1,1,1.0,4.72 ,54,4.7,4.9,4.9,4.8,4.9,4.7,Superhost,"['2 guests maximum', 'No pets', 'Check-in after 4:00 PM', 'Checkout before 11:00 AM', 'Quiet hours', 'Self check-in with keypad', 'No commercial photography', 'No parties or events', 'No smoking']",44,"['Kitchen', 'Fast wifi – 531 Mbps', 'Dedicated workspace', 'Free parking on premises – 2 spaces', '55"" HDTV with Fire TV']"
Norfolk,Virginia,East,3 Bedroom Vacation Home W/Fireplace in Ocean View,"$128 
night
$128 per night",https://www.airbnb.com/rooms/578717878944602893?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-02&check_out=2023-05-07&previous_page_section_name=1000&federated_search_id=9e071e1e-f877-4808-a980-7a768eb81283,Vacation home in Norfolk,6,3,3,15.0,-,1,-,-,-,-,-,-,-,"['6 guests maximum', 'Self check-in with keypad']",44,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', '55"" HDTV with Amazon Prime Video, Apple TV, Netflix, Hulu']"
Norfolk,Virginia,East,OV 15th Bay - Nox Suite,"$144 
$116 
night
$116 per night, originally $144",https://www.airbnb.com/rooms/715125737005948369?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-08&check_out=2023-05-13&previous_page_section_name=1000&federated_search_id=9e071e1e-f877-4808-a980-7a768eb81283,Apartment in Norfolk,4,2,2,1.0,4.70 ,23,4.6,4.8,4.8,5.0,4.9,4.7,-,"['4 guests maximum', 'Pets allowed', 'Check-in after 4:00 PM', 'Checkout before 11:00 AM', 'Self check-in with smart lock', 'No parties or events', 'No smoking']",31,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'TV']"
Norfolk,Virginia,East,"The Chrysler House: Large Suite w/ Full Bed, Desk","$81 
night
$81 per night",https://www.airbnb.com/rooms/47393369?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-05&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=9e071e1e-f877-4808-a980-7a768eb81283,Private room in Norfolk,2,1,1,15.0,4.90 ,67,5.0,4.9,4.9,5.0,4.9,4.9,Superhost,"['2 guests maximum', 'No pets', 'Check-in: 3:00 PM - 11:00 PM', 'Checkout before 10:00 AM', 'Self check-in with keypad', 'No parties or events', 'No smoking']",49,"['Bay view', 'Canal view', 'Wifi', 'Dedicated workspace', 'Free parking on premises']"
